GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
25948	2.43e-12	3.29e-13	0.0553	7.281956	0.402704	1590.8	KBTBD2	kelch repeat and BTB domain containing 2
55741	2.43e-12	3.29e-13	0.0845	-7.281942	-0.6151858	497.2	EDEM2	ER degradation enhancing alpha-mannosidase like protein 2
54103	2.50e-12	3.40e-13	0.1102	-7.277672	-0.8017408	288.69	GSAP	gamma-secretase activating protein
868	2.52e-12	3.42e-13	0.0657	7.276827	0.478196	874.57	CBLB	Cbl proto-oncogene B
3913	2.53e-12	3.44e-13	0.0389	-7.275948	-0.2829019	27066.19	LAMB2	laminin subunit beta 2
202	2.56e-12	3.48e-13	0.094	-7.274391	-0.6837383	479.22	CRYBG1	crystallin beta-gamma domain containing 1
2187	2.64e-12	3.60e-13	0.0955	7.269944	0.6941465	396.67	FANCB	FA complementation group B
199731	2.67e-12	3.63e-13	0.1946	-7.26872	-1.4144012	91.44	CADM4	cell adhesion molecule 4
10856	2.69e-12	3.66e-13	0.0551	7.26755	0.4004682	2048.79	RUVBL2	RuvB like AAA ATPase 2
151176	2.70e-12	3.68e-13	0.2819	7.26689	2.0488004	48.91	ERFE	erythroferrone
54820	2.79e-12	3.80e-13	0.0707	7.262437	0.5137082	1064.63	NDE1	nudE neurodevelopment protein 1
6400	2.81e-12	3.83e-13	0.0388	-7.261427	-0.2816392	8453.52	SEL1L	SEL1L adaptor subunit of ERAD E3 ubiquitin ligase
494115	2.81e-12	3.83e-13	0.0686	7.261287	0.498154	834.81	RBMXL1	RBMX like 1
23108	2.84e-12	3.88e-13	0.0924	-7.259725	-0.6707935	410.96	RAP1GAP2	RAP1 GTPase activating protein 2
64115	2.92e-12	3.99e-13	0.1359	-7.255985	-0.9861448	3427.41	VSIR	V-set immunoregulatory receptor
9641	2.95e-12	4.03e-13	0.073	-7.254537	-0.5293585	716.86	IKBKE	inhibitor of nuclear factor kappa B kinase subunit epsilon
60674	2.99e-12	4.08e-13	0.0496	-7.252924	-0.3596367	3146.93	GAS5	growth arrest specific 5
976	3.09e-12	4.22e-13	0.0462	-7.248398	-0.3348238	2439.07	ADGRE5	adhesion G protein-coupled receptor E5
5308	3.17e-12	4.33e-13	0.4998	7.244693	3.6211785	27.31	PITX2	paired like homeodomain 2
9581	3.23e-12	4.41e-13	0.0482	-7.242262	-0.3488445	2214.14	PREPL	prolyl endopeptidase like
25923	3.23e-12	4.42e-13	0.0456	7.242174	0.3303677	5919.71	ATL3	atlastin GTPase 3
254102	3.27e-12	4.47e-13	0.0474	7.240552	0.3430764	3428.21	EHBP1L1	EH domain binding protein 1 like 1
79807	3.28e-12	4.48e-13	0.0992	7.240064	0.7184643	389.67	GSTCD	glutathione S-transferase C-terminal domain containing
101927528	3.33e-12	4.56e-13	0.2293	7.237756	1.6598872	68.12	LINC01204	long intergenic non-protein coding RNA 1204
3685	3.37e-12	4.62e-13	0.0399	-7.235949	-0.2886377	10748.32	ITGAV	integrin subunit alpha V
677	3.48e-12	4.77e-13	0.0357	-7.231654	-0.2579257	8784.05	ZFP36L1	ZFP36 ring finger protein like 1
64755	3.55e-12	4.87e-13	0.0495	7.228796	0.35749	2038.77	RUSF1	RUS family member 1
29080	3.57e-12	4.89e-13	0.0834	7.228266	0.6031004	551.15	CCDC59	coiled-coil domain containing 59
282991	3.58e-12	4.91e-13	0.057	-7.227888	-0.4122947	1341.62	BLOC1S2	biogenesis of lysosomal organelles complex 1 subunit 2
8971	3.62e-12	4.97e-13	0.0628	7.22605	0.4541226	1139.4	H1-10	H1.10 linker histone
1777	3.69e-12	5.07e-13	0.0557	-7.223314	-0.4023017	1558.95	DNASE2	deoxyribonuclease 2, lysosomal
54680	3.73e-12	5.13e-13	0.054	-7.221853	-0.3897368	1570.65	ZNHIT6	zinc finger HIT-type containing 6
1540	3.73e-12	5.13e-13	0.0489	-7.221733	-0.3533705	2864.79	CYLD	CYLD lysine 63 deubiquitinase
147906	3.83e-12	5.27e-13	0.0964	-7.218267	-0.6961622	384.52	DACT3	dishevelled binding antagonist of beta catenin 3
286343	3.86e-12	5.31e-13	0.1044	-7.217244	-0.7537188	324.65	LURAP1L	leucine rich adaptor protein 1 like
5198	3.86e-12	5.31e-13	0.0685	7.21719	0.4947382	873.56	PFAS	phosphoribosylformylglycinamidine synthase
51306	3.90e-12	5.37e-13	0.0444	-7.215599	-0.3202266	3029.95	FAM13B	family with sequence similarity 13 member B
2629	3.92e-12	5.40e-13	0.0454	-7.214852	-0.3272912	3424.64	GBA1	glucosylceramidase beta 1
10579	3.92e-12	5.40e-13	0.0795	-7.214766	-0.5732825	583.41	TACC2	transforming acidic coiled-coil containing protein 2
11041	3.92e-12	5.41e-13	0.0769	-7.214622	-0.5546508	875.58	B4GAT1	beta-1,4-glucuronyltransferase 1
6598	4.05e-12	5.59e-13	0.0566	7.210159	0.4081045	1639.27	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
113	4.05e-12	5.59e-13	0.0741	7.210046	0.5342949	729.4	ADCY7	adenylate cyclase 7
56937	4.11e-12	5.67e-13	0.1365	7.208145	0.9836495	195.38	PMEPA1	prostate transmembrane protein, androgen induced 1
64645	4.15e-12	5.73e-13	0.0532	-7.2068	-0.3835729	2308.99	MFSD14A	major facilitator superfamily domain containing 14A
388135	4.33e-12	5.98e-13	0.135	-7.200876	-0.9724147	200.76	INSYN1	inhibitory synaptic factor 1
57685	4.37e-12	6.04e-13	0.0752	-7.199604	-0.5413957	686.54	CACHD1	cache domain containing 1
23637	4.51e-12	6.24e-13	0.0623	7.195107	0.4484083	2608.86	RABGAP1	RAB GTPase activating protein 1
1212	4.56e-12	6.31e-13	0.0471	-7.193564	-0.3386293	3548.32	CLTB	clathrin light chain B
653583	4.60e-12	6.37e-13	0.116	-7.192376	-0.8340047	242.02	PHLDB3	pleckstrin homology like domain family B member 3
283537	4.76e-12	6.58e-13	0.1194	-7.187824	-0.8584076	308.1	SLC46A3	solute carrier family 46 member 3
6792	4.85e-12	6.71e-13	0.0955	7.185198	0.6860898	422.71	CDKL5	cyclin dependent kinase like 5
90407	4.85e-12	6.72e-13	0.074	-7.185046	-0.531837	726.87	TMEM41A	transmembrane protein 41A
100288077	4.87e-12	6.75e-13	0.0669	7.184375	0.4803373	848.82	WTAPP1	Wilms tumor 1 associated protein pseudogene 1
55384	5.01e-12	6.95e-13	0.0366	-7.180365	-0.2627698	10115.01	MEG3	maternally expressed 3
79735	5.02e-12	6.96e-13	0.0587	-7.180196	-0.4216783	1270.31	TBC1D17	TBC1 domain family member 17
135112	5.04e-12	6.99e-13	0.0615	-7.179665	-0.4415922	1123.57	NCOA7	nuclear receptor coactivator 7
54863	5.11e-12	7.09e-13	0.0546	-7.177642	-0.391563	1548.52	TOR4A	torsin family 4 member A
84617	5.24e-12	7.27e-13	0.0339	7.174251	0.2433512	16770.35	TUBB6	tubulin beta 6 class V
79709	5.30e-12	7.37e-13	0.0411	7.172408	0.2946338	4968.11	COLGALT1	collagen beta(1-O)galactosyltransferase 1
26263	5.32e-12	7.39e-13	0.0588	-7.172001	-0.4216198	1226.53	FBXO22	F-box protein 22
145438	5.32e-12	7.40e-13	0.1594	-7.171852	-1.1431923	134.51	FRMD6-AS1	FRMD6 antisense RNA 1
79016	5.34e-12	7.43e-13	0.0585	-7.171287	-0.4193576	1483.87	DDA1	DET1 and DDB1 associated 1
207	5.39e-12	7.50e-13	0.0392	7.17005	0.2813387	5121.17	AKT1	AKT serine/threonine kinase 1
1854	5.81e-12	8.09e-13	0.0558	7.159649	0.3994818	1837.73	DUT	deoxyuridine triphosphatase
1950	5.95e-12	8.29e-13	0.1705	-7.156322	-1.2198392	114.74	EGF	epidermal growth factor
6256	6.09e-12	8.48e-13	0.0555	7.153105	0.3972402	1426.25	RXRA	retinoid X receptor alpha
140699	6.11e-12	8.51e-13	0.1073	-7.152617	-0.7676319	319.31	MROH8	maestro heat like repeat family member 8
101927096	6.13e-12	8.55e-13	0.0617	-7.152045	-0.441362	1703.49	CLMAT3	colorectal liver metastasis associated transcript 3
85349	6.14e-12	8.56e-13	0.4392	7.151828	3.1413039	30.13	KRT87P	keratin 87, pseudogene
6480	6.19e-12	8.63e-13	0.1583	-7.15068	-1.1320465	135.54	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
11214	6.27e-12	8.75e-13	0.0499	-7.148902	-0.3567491	2848.98	AKAP13	A-kinase anchoring protein 13
22841	6.61e-12	9.23e-13	0.0548	7.141562	0.3914181	1907.82	RAB11FIP2	RAB11 family interacting protein 2
115290	6.61e-12	9.23e-13	0.0787	7.14149	0.5621845	612.37	FBXO17	F-box protein 17
7108	6.61e-12	9.24e-13	0.155	-7.141397	-1.1065923	156.52	TM7SF2	transmembrane 7 superfamily member 2
2737	6.70e-12	9.37e-13	0.074	7.139476	0.528557	765.84	GLI3	GLI family zinc finger 3
7043	6.78e-12	9.48e-13	0.1241	-7.137811	-0.8855612	248.53	TGFB3	transforming growth factor beta 3
92305	7.16e-12	1.00e-12	0.0575	-7.130296	-0.4103173	1352.01	TMEM129	transmembrane protein 129, E3 ubiquitin ligase
25921	7.16e-12	1.00e-12	0.041	-7.130148	-0.2922206	4021.01	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
51377	7.23e-12	1.01e-12	0.0616	7.128733	0.4392418	1039.78	UCHL5	ubiquitin C-terminal hydrolase L5
1615	7.23e-12	1.01e-12	0.0463	7.128759	0.3298811	3635.51	DARS1	aspartyl-tRNA synthetase 1
25902	7.70e-12	1.08e-12	0.0426	7.119944	0.3032735	3380.89	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like
1649	7.70e-12	1.08e-12	0.0789	7.11996	0.5614879	665	DDIT3	DNA damage inducible transcript 3
54893	7.70e-12	1.08e-12	0.0559	7.119882	0.3976881	2275.61	MTMR10	myotubularin related protein 10
29058	7.76e-12	1.09e-12	0.0442	-7.118697	-0.3149924	3078.69	TMEM230	transmembrane protein 230
2058	7.89e-12	1.11e-12	0.0419	7.116439	0.298403	8130.68	EPRS1	glutamyl-prolyl-tRNA synthetase 1
55799	8.79e-12	1.23e-12	0.1956	-7.101435	-1.388799	91.09	CACNA2D3	calcium voltage-gated channel auxiliary subunit alpha2delta 3
79701	8.86e-12	1.25e-12	0.0672	-7.100266	-0.4771482	889.16	OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3
6670	8.92e-12	1.25e-12	0.0473	7.099251	0.3360957	2508.03	SP3	Sp3 transcription factor
81617	9.40e-12	1.32e-12	0.0796	-7.092023	-0.5643727	614.1	CAB39L	calcium binding protein 39 like
9688	9.61e-12	1.35e-12	0.0583	7.088955	0.4135001	1498.29	NUP93	nucleoporin 93
4860	9.63e-12	1.35e-12	0.0851	7.088596	0.6034049	541.61	PNP	purine nucleoside phosphorylase
111089941	9.69e-12	1.36e-12	0.0816	-7.087645	-0.5786845	532.86	MMP24-AS1-EDEM2	MMP24-AS1-EDEM2 readthrough
2318	9.79e-12	1.38e-12	0.04	7.086194	0.2832952	35374.48	FLNC	filamin C
79870	1.02e-11	1.44e-12	0.236	7.080285	1.6708446	85.35	BAALC	BAALC binder of MAP3K1 and KLF4
25798	1.03e-11	1.45e-12	0.045	7.079611	0.3187243	3498.15	BRI3	brain protein I3
55294	1.04e-11	1.47e-12	0.0705	-7.077484	-0.4988309	744.44	FBXW7	F-box and WD repeat domain containing 7
6839	1.07e-11	1.51e-12	0.1206	7.073134	0.8530731	282.78	SUV39H1	SUV39H1 histone lysine methyltransferase
105371849	1.08e-11	1.52e-12	0.1529	-7.072672	-1.0816163	147.46	HEATR6-DT	HEATR6 divergent transcript
7106	1.08e-11	1.53e-12	0.0417	-7.072155	-0.2947695	4052.85	TSPAN4	tetraspanin 4
9388	1.08e-11	1.53e-12	0.2914	-7.071934	-2.0607022	45.62	LIPG	lipase G, endothelial type
92689	1.08e-11	1.53e-12	0.0387	7.071479	0.273652	6175.4	FAM114A1	family with sequence similarity 114 member A1
292	1.09e-11	1.54e-12	0.044	7.07092	0.3114512	3778.2	SLC25A5	solute carrier family 25 member 5
9246	1.09e-11	1.55e-12	0.0577	-7.070273	-0.4078629	1282.91	UBE2L6	ubiquitin conjugating enzyme E2 L6
8609	1.09e-11	1.55e-12	0.0543	7.070107	0.3838146	2057.61	KLF7	KLF transcription factor 7
23308	1.10e-11	1.56e-12	0.2241	-7.069028	-1.5845173	69.15	ICOSLG	inducible T cell costimulator ligand
23338	1.13e-11	1.61e-12	0.0607	-7.064988	-0.4291505	1258.41	JADE2	jade family PHD finger 2
81037	1.16e-11	1.64e-12	0.0467	-7.06242	-0.3301137	3099.72	CLPTM1L	CLPTM1 like
10949	1.17e-11	1.65e-12	0.0421	7.06107	0.2970203	3686.04	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0
115825	1.18e-11	1.68e-12	0.0623	7.059168	0.4396572	1057.41	WDFY2	WD repeat and FYVE domain containing 2
23275	1.22e-11	1.73e-12	0.046	-7.054632	-0.3245375	3590.86	POFUT2	protein O-fucosyltransferase 2
4893	1.26e-11	1.78e-12	0.0458	7.050406	0.3231737	2820.21	NRAS	NRAS proto-oncogene, GTPase
5208	1.33e-11	1.88e-12	0.0973	-7.042986	-0.6853503	368.29	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2
90459	1.35e-11	1.91e-12	0.0624	7.040791	0.439692	1092.67	ERI1	exoribonuclease 1
253152	1.38e-11	1.96e-12	0.4033	-7.037503	-2.8379214	30.69	EPHX4	epoxide hydrolase 4
11334	1.39e-11	1.98e-12	0.0758	-7.036202	-0.5332715	651.35	TUSC2	tumor suppressor 2, mitochondrial calcium regulator
6897	1.39e-11	1.98e-12	0.0459	7.035755	0.3231538	4811.54	TARS1	threonyl-tRNA synthetase 1
11163	1.42e-11	2.02e-12	0.0564	7.033239	0.3969807	1453.18	NUDT4	nudix hydrolase 4
63976	1.43e-11	2.03e-12	0.7045	7.032293	4.9540912	27.39	PRDM16	PR/SET domain 16
664709	1.47e-11	2.09e-12	0.0484	7.028557	0.3399935	2324.07	HNRNPA1P10	heterogeneous nuclear ribonucleoprotein A1 pseudogene 10
23170	1.49e-11	2.12e-12	0.0654	7.02638	0.4596386	971.59	TTLL12	tubulin tyrosine ligase like 12
788	1.49e-11	2.12e-12	0.0751	-7.026072	-0.5279373	695.42	SLC25A20	solute carrier family 25 member 20
284358	1.52e-11	2.16e-12	0.159	7.023515	1.116971	141.71	MAMSTR	MEF2 activating motif and SAP domain containing transcriptional regulator
255411	1.52e-11	2.17e-12	0.0727	-7.023301	-0.5107971	712	TEX49	testis expressed 49
440	1.57e-11	2.24e-12	0.0757	7.018732	0.5312813	842.33	ASNS	asparagine synthetase (glutamine-hydrolyzing)
80723	1.59e-11	2.27e-12	0.0803	-7.016946	-0.5638044	576.19	SLC35G2	solute carrier family 35 member G2
100533955	1.60e-11	2.29e-12	0.0365	7.015881	0.2560526	9299.78	SENP3-EIF4A1	SENP3-EIF4A1 readthrough (NMD candidate)
65009	1.62e-11	2.31e-12	0.0898	7.014169	0.6295395	458.85	NDRG4	NDRG family member 4
5591	1.63e-11	2.32e-12	0.0413	7.013482	0.2898448	10404.95	PRKDC	protein kinase, DNA-activated, catalytic subunit
10198	1.64e-11	2.34e-12	0.0695	7.012462	0.4873307	821.45	MPHOSPH9	M-phase phosphoprotein 9
9019	1.65e-11	2.35e-12	0.0391	-7.011667	-0.2741771	6550.61	MPZL1	myelin protein zero like 1
2997	1.70e-11	2.44e-12	0.045	7.006842	0.31508	3431.59	GYS1	glycogen synthase 1
22990	1.71e-11	2.44e-12	0.0431	-7.00644	-0.3023098	3336.84	PCNX1	pecanex 1
4536	1.76e-11	2.52e-12	0.0494	-7.001952	-0.3461332	39161.6	ND2	NADH dehydrogenase subunit 2
196051	1.78e-11	2.55e-12	0.3038	7.000342	2.1269039	211.47	PLPP4	phospholipid phosphatase 4
4801	1.79e-11	2.57e-12	0.0669	6.999581	0.4679581	1380.2	NFYB	nuclear transcription factor Y subunit beta
100500837	1.80e-11	2.57e-12	0.1124	-6.99927	-0.7870167	267.77	MIR3606	microRNA 3606
7071	1.86e-11	2.67e-12	0.054	6.99421	0.3776924	1519.34	KLF10	KLF transcription factor 10
421	1.86e-11	2.67e-12	0.124	-6.99386	-0.867366	220.07	ARVCF	ARVCF delta catenin family member
112476	1.98e-11	2.84e-12	0.0916	6.985644	0.6398449	426.99	PRRT2	proline rich transmembrane protein 2
57149	2.10e-11	3.01e-12	0.0757	-6.977359	-0.5279191	640.71	LYRM1	LYR motif containing 1
647024	2.10e-11	3.01e-12	0.0885	6.977132	0.6176789	457.95	C6orf132	chromosome 6 open reading frame 132
56123	2.15e-11	3.10e-12	0.1981	-6.973339	-1.3811844	88.15	PCDHB13	protocadherin beta 13
90410	2.16e-11	3.11e-12	0.0699	-6.972707	-0.4876154	816.92	IFT20	intraflagellar transport 20
1263	2.19e-11	3.15e-12	0.0657	-6.97096	-0.4577189	970.41	PLK3	polo like kinase 3
7593	2.20e-11	3.17e-12	0.0883	-6.969984	-0.6153691	470.85	MZF1	myeloid zinc finger 1
64429	2.21e-11	3.18e-12	0.0604	6.96957	0.4209847	1419.23	ZDHHC6	zinc finger DHHC-type palmitoyltransferase 6
3339	2.23e-11	3.21e-12	0.0367	6.968195	0.2555105	36128.52	HSPG2	heparan sulfate proteoglycan 2
54329	2.27e-11	3.27e-12	0.1797	6.965621	1.2518381	105.62	GPR85	G protein-coupled receptor 85
105369957	2.30e-11	3.31e-12	0.0822	-6.963983	-0.5726232	633.9	LOC105369957	uncharacterized LOC105369957
201266	2.30e-11	3.31e-12	0.0856	-6.963953	-0.596403	506.13	SLC39A11	solute carrier family 39 member 11
107986827	2.30e-11	3.32e-12	0.0738	6.963616	0.5136233	860.45	CZ1P-ASNS	CZ1P-ASNS readthrough
84265	2.30e-11	3.32e-12	0.0696	-6.963504	-0.4847092	797.84	POLR3GL	RNA polymerase III subunit GL
284023	2.30e-11	3.32e-12	0.1114	-6.963413	-0.7754206	282.92	RNF227	ring finger protein 227
5427	2.36e-11	3.41e-12	0.1394	6.95978	0.9705323	199.35	POLE2	DNA polymerase epsilon 2, accessory subunit
1806	2.41e-11	3.48e-12	0.0492	-6.956861	-0.3419469	2049.63	DPYD	dihydropyrimidine dehydrogenase
1277	2.43e-11	3.51e-12	0.0388	6.955558	0.2697959	392504.27	COL1A1	collagen type I alpha 1 chain
27072	2.45e-11	3.54e-12	0.0459	-6.954258	-0.3192444	2690.6	VPS41	VPS41 subunit of HOPS complex
5026	2.51e-11	3.63e-12	0.1576	-6.951075	-1.095814	139.78	P2RX5	purinergic receptor P2X 5
79094	2.53e-11	3.66e-12	0.0839	6.949822	0.5831474	541.64	CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1
9764	2.56e-11	3.70e-12	0.0748	-6.948031	-0.5195743	732	KIAA0513	KIAA0513
94031	2.62e-11	3.79e-12	0.2226	6.944926	1.5462778	73.74	HTRA3	HtrA serine peptidase 3
337867	2.63e-11	3.81e-12	0.0558	-6.943892	-0.3876763	1705.15	UBAC2	UBA domain containing 2
8862	2.63e-11	3.81e-12	0.4508	6.943918	3.1300263	31	APLN	apelin
26064	2.64e-11	3.82e-12	0.0334	-6.943562	-0.2316383	12608.26	RAI14	retinoic acid induced 14
6453	2.69e-11	3.90e-12	0.0455	-6.94064	-0.3160108	2916.85	ITSN1	intersectin 1
51375	2.70e-11	3.92e-12	0.0638	6.94016	0.4429484	1170.53	SNX7	sorting nexin 7
6884	2.71e-11	3.93e-12	0.0624	-6.939565	-0.432863	1279.33	TAF13	TATA-box binding protein associated factor 13
222865	2.72e-11	3.95e-12	0.1085	-6.938996	-0.7531301	320.27	TMEM130	transmembrane protein 130
6119	2.76e-11	4.01e-12	0.0929	6.936713	0.6443978	414.01	RPA3	replication protein A3
168667	2.77e-11	4.02e-12	0.0519	6.936327	0.3599013	2154.87	BMPER	BMP binding endothelial regulator
23731	2.78e-11	4.03e-12	0.0455	-6.936042	-0.3158301	3766.65	TMEM245	transmembrane protein 245
3980	2.78e-11	4.04e-12	0.0777	6.935898	0.5388733	811.66	LIG3	DNA ligase 3
100422872	2.79e-11	4.06e-12	0.1131	6.935186	0.7841179	264.29	MIR1244-3	microRNA 1244-3
55733	2.89e-11	4.20e-12	0.1117	-6.930338	-0.7739795	290.6	HHAT	hedgehog acyltransferase
55689	2.89e-11	4.21e-12	0.0494	6.9299	0.3426131	2999.52	YEATS2	YEATS domain containing 2
80010	2.90e-11	4.22e-12	0.0792	6.929722	0.549122	617.66	RMI1	RecQ mediated genome instability 1
10392	2.96e-11	4.31e-12	0.1333	6.926681	0.9231076	198.63	NOD1	nucleotide binding oligomerization domain containing 1
6383	2.96e-11	4.31e-12	0.0422	-6.926464	-0.2926035	3729.87	SDC2	syndecan 2
595135	2.98e-11	4.34e-12	0.1348	-6.925607	-0.9333675	183.45	PGM5P2	phosphoglucomutase 5 pseudogene 2
23527	3.09e-11	4.50e-12	0.044	-6.920472	-0.304674	2930.45	ACAP2	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2
7841	3.10e-11	4.52e-12	0.0507	-6.919852	-0.3506775	2240.63	MOGS	mannosyl-oligosaccharide glucosidase
5150	3.17e-11	4.62e-12	0.0983	6.916854	0.6799918	348.02	PDE7A	phosphodiesterase 7A
55769	3.17e-11	4.62e-12	0.0545	-6.916658	-0.3770476	1462.2	ZNF83	zinc finger protein 83
5702	3.18e-11	4.64e-12	0.0439	6.916216	0.3039283	3263.24	PSMC3	proteasome 26S subunit, ATPase 3
98	3.18e-11	4.65e-12	0.1114	-6.916006	-0.7702359	275.32	ACYP2	acylphosphatase 2
7844	3.23e-11	4.72e-12	0.0651	-6.913712	-0.4500222	999.59	RNF103	ring finger protein 103
7296	3.24e-11	4.74e-12	0.0474	-6.913097	-0.3276721	18180.97	TXNRD1	thioredoxin reductase 1
7267	3.29e-11	4.81e-12	0.0375	-6.911166	-0.2594971	11403.13	TTC3	tetratricopeptide repeat domain 3
1389	3.30e-11	4.83e-12	0.0548	-6.9105	-0.378577	1952.96	CREBL2	cAMP responsive element binding protein like 2
105372401	3.34e-11	4.89e-12	0.0839	6.908661	0.5795359	522.12	LOC105372401	uncharacterized LOC105372401
7289	3.43e-11	5.02e-12	0.0497	6.904955	0.3429311	2024.22	TULP3	TUB like protein 3
1999	3.52e-11	5.15e-12	0.6754	-6.901301	-4.6608613	25.15	ELF3	E74 like ETS transcription factor 3
339768	3.60e-11	5.28e-12	0.1602	6.897966	1.1048857	128.93	ESPNL	espin like
1301	3.63e-11	5.32e-12	0.0517	6.896786	0.356381	9183.89	COL11A1	collagen type XI alpha 1 chain
84327	3.73e-11	5.47e-12	0.0953	-6.892701	-0.6570085	415.9	ZBED3	zinc finger BED-type containing 3
22924	3.82e-11	5.60e-12	0.0803	-6.889456	-0.5534353	631.31	MAPRE3	microtubule associated protein RP/EB family member 3
1508	3.83e-11	5.62e-12	0.0463	-6.889067	-0.3190686	62309.58	CTSB	cathepsin B
5954	3.85e-11	5.66e-12	0.0403	-6.888009	-0.2775293	12950.24	RCN1	reticulocalbin 1
26528	3.90e-11	5.73e-12	0.0451	6.886256	0.3108089	2928.61	DAZAP1	DAZ associated protein 1
10000	4.02e-11	5.90e-12	0.045	6.881984	0.309689	2855.62	AKT3	AKT serine/threonine kinase 3
117283	4.06e-11	5.96e-12	0.306	-6.880528	-2.1056332	41.21	IP6K3	inositol hexakisphosphate kinase 3
79447	4.15e-11	6.10e-12	0.0677	6.877254	0.465815	921.94	PAGR1	PAXIP1 associated glutamate rich protein 1
51316	4.20e-11	6.18e-12	0.1767	-6.875483	-1.2150912	131.89	PLAC8	placenta associated 8
23086	4.20e-11	6.19e-12	0.131	-6.875307	-0.9007201	214.89	EXPH5	exophilin 5
1318	4.24e-11	6.25e-12	0.1132	-6.873887	-0.7780415	277.62	SLC31A2	solute carrier family 31 member 2
286451	4.30e-11	6.33e-12	0.052	-6.872081	-0.3576407	1779.56	YIPF6	Yip1 domain family member 6
3667	4.31e-11	6.35e-12	0.0421	6.871626	0.2891024	4144.32	IRS1	insulin receptor substrate 1
64855	4.32e-11	6.37e-12	0.0323	6.871137	0.2217221	18223.74	NIBAN2	niban apoptosis regulator 2
7483	4.38e-11	6.46e-12	0.2	-6.869105	-1.3739326	95.96	WNT9A	Wnt family member 9A
389	4.51e-11	6.65e-12	0.0379	6.864997	0.2599142	7727.95	RHOC	ras homolog family member C
113452	4.57e-11	6.74e-12	0.0934	6.863074	0.6408833	436.02	TMEM54	transmembrane protein 54
140685	4.75e-11	7.00e-12	0.1907	-6.857565	-1.3079559	95.56	ZBTB46	zinc finger and BTB domain containing 46
25894	4.77e-11	7.04e-12	0.076	6.856846	0.5208998	750.45	PLEKHG4	pleckstrin homology and RhoGEF domain containing G4
11124	4.87e-11	7.19e-12	0.0547	6.853757	0.3747582	1484.76	FAF1	Fas associated factor 1
10643	4.99e-11	7.37e-12	0.0792	6.850357	0.5426524	655.48	IGF2BP3	insulin like growth factor 2 mRNA binding protein 3
116832	5.01e-11	7.41e-12	0.0868	6.849475	0.5946609	472.97	RPL39L	ribosomal protein L39 like
30061	5.16e-11	7.64e-12	0.1713	6.845225	1.1729213	114.02	SLC40A1	solute carrier family 40 member 1
3191	5.22e-11	7.72e-12	0.0385	6.843622	0.2633079	5536.02	HNRNPL	heterogeneous nuclear ribonucleoprotein L
7975	5.28e-11	7.81e-12	0.0543	-6.841964	-0.3718287	1608.79	MAFK	MAF bZIP transcription factor K
55553	5.39e-11	7.99e-12	0.1652	-6.838798	-1.1297903	129.93	SOX6	SRY-box transcription factor 6
8321	5.40e-11	8.00e-12	0.0781	6.838469	0.5338844	589.84	FZD1	frizzled class receptor 1
79772	5.42e-11	8.03e-12	0.2342	-6.838067	-1.6011689	64.64	MCTP1	multiple C2 and transmembrane domain containing 1
80856	5.43e-11	8.06e-12	0.0468	6.837557	0.3198243	2530.37	LNPK	lunapark, ER junction formation factor
10899	5.47e-11	8.10e-12	0.0473	-6.836707	-0.32344	2748.47	JTB	jumping translocation breakpoint
254359	5.53e-11	8.21e-12	0.0765	-6.834902	-0.5226552	627.99	ZDHHC24	zinc finger DHHC-type containing 24
284615	5.63e-11	8.36e-12	0.108	-6.832278	-0.7382258	296.91	ANKRD34A	ankyrin repeat domain 34A
123606	5.76e-11	8.56e-12	0.0539	-6.828904	-0.368085	1917.59	NIPA1	NIPA magnesium transporter 1
408	5.78e-11	8.58e-12	0.2097	-6.828501	-1.4320843	483.23	ARRB1	arrestin beta 1
11339	5.87e-11	8.73e-12	0.1575	6.82606	1.0749975	137.29	OIP5	Opa interacting protein 5
51735	5.89e-11	8.76e-12	0.0717	6.825532	0.4897244	879.04	RAPGEF6	Rap guanine nucleotide exchange factor 6
58499	6.15e-11	9.15e-12	0.1058	-6.81933	-0.7217703	333.4	ZNF462	zinc finger protein 462
84934	6.22e-11	9.26e-12	0.0818	-6.817637	-0.557683	542.58	RITA1	RBPJ interacting and tubulin associated 1
4774	6.26e-11	9.31e-12	0.1214	6.816802	0.8274016	235.58	NFIA	nuclear factor I A
6396	6.31e-11	9.39e-12	0.0406	6.815628	0.2763765	4512.72	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component
100506826	6.37e-11	9.48e-12	0.0818	-6.814192	-0.5572524	582.05	MYLK-AS1	MYLK antisense RNA 1
84206	6.41e-11	9.54e-12	0.138	6.813249	0.9400824	181.95	MEX3B	mex-3 RNA binding family member B
