GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
5858	2.03e-05	5.26e-06	0.3069	-4.554187	-1.3977946	37.74	PZP	PZP alpha-2-macroglobulin like
100101266	0.0181	0.0079	0.5244	-2.656259	-1.3929841	12.07	HAVCR1P1	hepatitis A virus cellular receptor 1 pseudogene 1
1745	0.00205	0.000723	0.4118	-3.380573	-1.3920721	19.84	DLX1	distal-less homeobox 1
306	5.01e-52	1.47e-53	0.0903	-15.407107	-1.3905407	672.08	ANXA3	annexin A3
55636	5.66e-08	1.1e-08	0.2431	-5.71458	-1.389004	57.11	CHD7	chromodomain helicase DNA binding protein 7
55799	8.79e-12	1.23e-12	0.1956	-7.101435	-1.388799	91.09	CACNA2D3	calcium voltage-gated channel auxiliary subunit alpha2delta 3
6583	6.120000000000001e-75	1.05e-76	0.0749	-18.536164	-1.3876454	922.43	SLC22A4	solute carrier family 22 member 4
80034	7.84e-13	1.03e-13	0.1865	-7.436879	-1.3872905	97.39	CSRNP3	cysteine and serine rich nuclear protein 3
134526	0.000304	9.3e-05	0.3546	-3.908247	-1.3857301	27.34	ACOT12	acyl-CoA thioesterase 12
105373411	0.00641	0.00249	0.4582	-3.024115	-1.385526	15.68	LOC105373411	uncharacterized LOC105373411
1513	1.03e-231	2.1e-234	0.0424	-32.690942	-1.3853793	7235.91	CTSK	cathepsin K
149111	1.68e-28	1.0100000000000001e-29	0.1224	-11.322631	-1.3853304	242.98	CNIH3	cornichon family AMPA receptor auxiliary protein 3
57643	2.21e-08	4.12e-09	0.2353	-5.87943	-1.383551	63.54	ZSWIM5	zinc finger SWIM-type containing 5
56123	2.15e-11	3.1e-12	0.1981	-6.973339	-1.3811844	88.15	PCDHB13	protocadherin beta 13
102723996	1.07e-06	2.37e-07	0.267	-5.167916	-1.3799364	49.11	LOC102723996	ICOS ligand
1837	1.67e-17	1.63e-18	0.1571	-8.780141	-1.379672	171.62	DTNA	dystrobrevin alpha
5971	7.29e-37	3.28e-38	0.1066	-12.924415	-1.3778366	475.26	RELB	RELB proto-oncogene, NF-kB subunit
374403	0.00337	0.00124	0.4264	-3.230131	-1.3774404	18.36	TBC1D10C	TBC1 domain family member 10C
23743	1.6000000000000002e-79	2.5399999999999997e-81	0.0721	-19.099776	-1.3773752	1071.83	BHMT2	betaine--homocysteine S-methyltransferase 2
103344932	0.00153	0.000527	0.397	-3.466494	-1.3762415	20.71	PGM5P4-AS1	PGM5P4 antisense RNA 1
65989	3.67e-20	3.1300000000000002e-21	0.1454	-9.458331	-1.3751128	180.37	DLK2	delta like non-canonical Notch ligand 2
259173	4.15e-65	8.869999999999999e-67	0.0796	-17.263425	-1.3741122	712.78	ALS2CL	ALS2 C-terminal like
7483	4.38e-11	6.46e-12	0.2	-6.869105	-1.3739326	95.96	WNT9A	Wnt family member 9A
112268236	0.0216	0.00961	0.5293	-2.589444	-1.3707178	11.94	LOC112268236	
5336	2e-06	4.59e-07	0.2717	-5.04267	-1.3700741	46.55	PLCG2	phospholipase C gamma 2
83694	2.57e-10	3.98e-11	0.2074	-6.604948	-1.3698971	81.37	RPS6KL1	ribosomal protein S6 kinase like 1
80760	7.2e-32	3.81e-33	0.1142	-11.994248	-1.3696054	3754.1	ITIH5	inter-alpha-trypsin inhibitor heavy chain 5
6004	0.0259	0.0117	0.5408	-2.519943	-1.3628961	11.41	RGS16	regulator of G protein signaling 16
733	0.034	0.016	0.564	-2.408914	-1.3586458	10.65	C8G	complement C8 gamma chain
10402	1.11e-06	2.46e-07	0.263	-5.160713	-1.3573357	52.33	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
55332	1.1e-251	1.9299999999999998e-254	0.0398	-34.071862	-1.3560075	17799.39	DRAM1	DNA damage regulated autophagy modulator 1
105373954	0.00225	0.0008	0.4033	-3.352725	-1.3522796	20.35	LOC105373954	uncharacterized LOC105373954
80243	7.38e-26	4.94e-27	0.1256	-10.766817	-1.3522668	221.22	PREX2	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2
3078	1.56e-14	1.81e-15	0.17	-7.953848	-1.3518381	115.85	CFHR1	complement factor H related 1
100506023	9.33e-09	1.68e-09	0.2243	-6.025974	-1.3515972	68.38	LOC100506023	uncharacterized LOC100506023
174	0.0423	0.0204	0.5824	-2.318302	-1.350121	9.79	AFP	alpha fetoprotein
100874366	0.00261	0.000939	0.4071	-3.308142	-1.3466321	20.19	HOXC13-AS	HOXC13 antisense RNA
6712	1.34e-09	2.22e-10	0.2121	-6.34559	-1.345653	76.51	SPTBN2	spectrin beta, non-erythrocytic 2
2294	1.0099999999999999e-46	3.4199999999999996e-48	0.0922	-14.586529	-1.3454608	442.9	FOXF1	forkhead box F1
107984128	0.0031	0.00113	0.4131	-3.256044	-1.3449165	19.42	LOC107984128	uncharacterized LOC107984128
3075	4.3700000000000005e-155	1.88e-157	0.0502	-26.734266	-1.3421397	2452.39	CFH	complement factor H
51313	2e-28	1.2100000000000001e-29	0.1186	-11.306885	-1.3405476	2450.85	GASK1B	golgi associated kinase 1B
27286	1.75e-112	1.49e-114	0.0589	-22.748212	-1.3396489	1405.11	SRPX2	sushi repeat containing protein X-linked 2
8353	0.00323	0.00118	0.4131	-3.242535	-1.3395598	19.56	H3C6	H3 clustered histone 6
105377742	0.0192	0.0084	0.5078	-2.635457	-1.3383056	13.67	LOC105377742	uncharacterized LOC105377742
8348	0.00832	0.00333	0.4551	-2.93581	-1.3359987	15.54	H2BC17	H2B clustered histone 17
135398	1.98e-10	3.04e-11	0.2008	-6.644852	-1.3345222	84.18	C6orf141	chromosome 6 open reading frame 141
3383	7.74e-107	7.3700000000000005e-109	0.0602	-22.165632	-1.3336943	3583.53	ICAM1	intercellular adhesion molecule 1
949	7.37e-102	7.44e-104	0.0616	-21.640682	-1.3334949	1360.18	SCARB1	scavenger receptor class B member 1
7006	7.63e-10	1.24e-10	0.2072	-6.434952	-1.3331421	77.78	TEC	tec protein tyrosine kinase
102723798	0.0333	0.0156	0.5509	-2.417855	-1.3319219	11.26	LOC102723798	uncharacterized LOC102723798
26470	2.1899999999999997e-82	3.28e-84	0.0685	-19.443922	-1.3316711	1029.71	SEZ6L2	seizure related 6 homolog like 2
112268279	0.00731	0.00288	0.4468	-2.980029	-1.3315016	16.21	LOC112268279	
85461	3.5800000000000006e-129	2.23e-131	0.0546	-24.389112	-1.3306391	1976.76	TANC1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1
106635544	1.15e-05	2.89e-06	0.2844	-4.678383	-1.3303591	41.29	SNORA109	small nucleolar RNA, H/ACA box 109
692247	0.00159	0.000551	0.3848	-3.454726	-1.3292987	22.57	LMNTD2-AS1	LMNTD2 antisense RNA 1
283659	5.17e-15	5.81e-16	0.1642	-8.093272	-1.3286546	128.13	PRTG	protogenin
101928216	0.000279	8.46e-05	0.3373	-3.930938	-1.3258377	29.3	LOC101928216	
102724081	0.011	0.00454	0.4665	-2.83791	-1.3238779	16.01	LOC102724081	uncharacterized LOC102724081
1438	0.00578	0.00223	0.4323	-3.058303	-1.3219571	20.11	CSF2RA	colony stimulating factor 2 receptor subunit alpha
283284	0.00647	0.00252	0.4367	-3.021248	-1.3193355	17.06	IGSF22	immunoglobulin superfamily member 22
26167	0.000581	0.000186	0.3528	-3.737291	-1.318565	26.37	PCDHB5	protocadherin beta 5
4794	2.0500000000000003e-27	1.2799999999999999e-28	0.1187	-11.098029	-1.3172267	265.57	NFKBIE	NFKB inhibitor epsilon
693199	0.00013	3.73e-05	0.3189	-4.123572	-1.3150905	32.05	MIR614	microRNA 614
107985014	0.0234	0.0105	0.5136	-2.558993	-1.314347	12.52	LOC107985014	uncharacterized LOC107985014
112267910	0.0258	0.0117	0.5209	-2.52045	-1.3129668	11.95	LOC112267910	NACHT, LRR and PYD domains-containing protein 10-like
3670	6.13e-13	8.01e-14	0.1757	-7.470134	-1.3128713	109.3	ISL1	ISL LIM homeobox 1
109729164	0.0185	0.00807	0.495	-2.649321	-1.3114745	13.66	LINC02234	long intergenic non-protein coding RNA 2234
9518	1.38e-86	1.8500000000000001e-88	0.0657	-19.939386	-1.3095513	1182.68	GDF15	growth differentiation factor 15
140685	4.75e-11	7e-12	0.1907	-6.857565	-1.3079559	95.56	ZBTB46	zinc finger and BTB domain containing 46
8804	9.040000000000001e-125	6.51e-127	0.0545	-23.964615	-1.3064752	1846.47	CREG1	cellular repressor of E1A stimulated genes 1
11279	7.9e-50	2.47e-51	0.0866	-15.072188	-1.3054134	502.27	KLF8	KLF transcription factor 8
157285	8.319999999999999e-128	5.33e-130	0.0538	-24.25887	-1.3051974	1894.15	PRAG1	PEAK1 related, kinase-activating pseudokinase 1
101927476	1.63e-06	3.7e-07	0.2567	-5.083814	-1.3051692	53.93	LOC101927476	uncharacterized LOC101927476
389834	2.45e-14	2.88e-15	0.1652	-7.895898	-1.3046353	121.06	LOC389834	ankyrin repeat domain 57 pseudogene
2192	3.7599999999999994e-197	1.05e-199	0.0432	-30.150837	-1.3037981	49008.65	FBLN1	fibulin 1
2700	0.000126	3.6e-05	0.3153	-4.131452	-1.3028478	33.29	GJA3	gap junction protein alpha 3
3357	3.15e-10	4.92e-11	0.1982	-6.573319	-1.302638	86.38	HTR2B	5-hydroxytryptamine receptor 2B
105369816	9.76e-07	2.15e-07	0.2505	-5.186182	-1.2992822	58.79	LOC105369816	uncharacterized LOC105369816
90246	1.68e-26	1.1000000000000001e-27	0.1191	-10.904454	-1.2989532	284.77	LOC90246	uncharacterized LOC90246
100216546	2.8300000000000004e-27	1.78e-28	0.1172	-11.068626	-1.2974313	367.55	LINC01004	long intergenic non-protein coding RNA 1004
19	2.35e-21	1.91e-22	0.1331	-9.746587	-1.2972987	1832.7	ABCA1	ATP binding cassette subfamily A member 1
83699	5.64e-14	6.82e-15	0.1665	-7.787707	-1.2966059	149.95	SH3BGRL2	SH3 domain binding glutamate rich protein like 2
3012	0.0486	0.0239	0.5728	-2.25952	-1.2942243	10.37	H2AC8	H2A clustered histone 8
23542	0.00542	0.00207	0.4196	-3.079576	-1.2922655	21.15	MAPK8IP2	mitogen-activated protein kinase 8 interacting protein 2
57447	0.00256	0.00092	0.3897	-3.31396	-1.2913659	23.88	NDRG2	NDRG family member 2
3321	7.74e-05	2.16e-05	0.3034	-4.247851	-1.2890097	35.27	IGSF3	immunoglobulin superfamily member 3
8747	0.000678	0.00022	0.3485	-3.695365	-1.2877318	27.23	ADAM21	ADAM metallopeptidase domain 21
121601	7.68e-51	2.3e-52	0.0845	-15.228132	-1.2860295	552.76	ANO4	anoctamin 4
4324	8.56e-30	4.9400000000000005e-31	0.111	-11.584491	-1.2857741	288.57	MMP15	matrix metallopeptidase 15
28577	3.63e-08	6.92e-09	0.2219	-5.792933	-1.285553	70.39	TRBV12-3	T cell receptor beta variable 12-3
101	2.98e-09	5.13e-10	0.2067	-6.214978	-1.2848951	75.91	ADAM8	ADAM metallopeptidase domain 8
28576	4.23e-14	5.07e-15	0.164	-7.825225	-1.2836314	134.98	TRBV12-4	T cell receptor beta variable 12-4
90342	0.00497	0.00189	0.4127	-3.10764	-1.2824492	19.12	FER1L5	fer-1 like family member 5
51778	4.91e-05	1.34e-05	0.2945	-4.353716	-1.2823379	41.14	MYOZ2	myozenin 2
57722	1.2699999999999999e-42	4.82e-44	0.0921	-13.919608	-1.2817679	434.23	IGDCC4	immunoglobulin superfamily DCC subclass member 4
2920	1.92e-05	4.96e-06	0.2804	-4.566618	-1.2805977	41.13	CXCL2	C-X-C motif chemokine ligand 2
27123	0.0307	0.0143	0.5226	-2.450208	-1.2803566	11.7	DKK2	dickkopf WNT signaling pathway inhibitor 2
340485	1.83e-16	1.88e-17	0.1506	-8.500716	-1.2798064	155.3	ACER2	alkaline ceramidase 2
79158	1.17e-165	4.579999999999999e-168	0.0463	-27.632081	-1.2788627	5505.41	GNPTAB	N-acetylglucosamine-1-phosphate transferase subunits alpha and beta
55314	7.27e-18	6.95e-19	0.1438	-8.875656	-1.2765133	190.34	TMEM144	transmembrane protein 144
57118	3.2e-18	3e-19	0.1422	-8.96858	-1.2751435	200.82	CAMK1D	calcium/calmodulin dependent protein kinase ID
639	5.07e-52	1.4899999999999999e-53	0.0827	-15.406254	-1.2743922	570.43	PRDM1	PR/SET domain 1
100133612	0.048	0.0235	0.562	-2.264748	-1.2728627	10.38	LINC01134	long intergenic non-protein coding RNA 1134
100127888	0.04	0.0192	0.5433	-2.341383	-1.2720035	10.95	SLCO4A1-AS1	SLCO4A1 antisense RNA 1
105374118	0.0312	0.0145	0.5205	-2.443937	-1.2719543	12.51	LOC105374118	uncharacterized LOC105374118
223117	1.15e-104	1.13e-106	0.058	-21.937833	-1.271712	1880.85	SEMA3D	semaphorin 3D
728537	7.82e-10	1.27e-10	0.1977	-6.431081	-1.2716464	89.5	C2orf92	chromosome 2 open reading frame 92
50507	8.72e-09	1.57e-09	0.2106	-6.03734	-1.2712057	86.38	NOX4	NADPH oxidase 4
9423	0.00135	0.000459	0.3617	-3.503568	-1.267322	25.76	NTN1	netrin 1
57463	6.51e-39	2.75e-40	0.0953	-13.287238	-1.2662807	452.78	AMIGO1	adhesion molecule with Ig like domain 1
102723817	5.69e-05	1.56e-05	0.2931	-4.32	-1.2660537	38.66	CNIH3-AS2	CNIH3 antisense RNA 2
9056	1.66e-17	1.62e-18	0.1439	-8.780883	-1.2639164	169.92	SLC7A7	solute carrier family 7 member 7
10347	1.8999999999999998e-24	1.36e-25	0.1208	-10.45721	-1.2631298	234.35	ABCA7	ATP binding cassette subfamily A member 7
3576	9.74e-14	1.2e-14	0.1635	-7.716203	-1.2618335	134.75	CXCL8	C-X-C motif chemokine ligand 8
151556	4.68e-49	1.5e-50	0.0844	-14.952625	-1.2615297	519.42	GPR155	G protein-coupled receptor 155
55244	1.47e-07	2.97e-08	0.2272	-5.543424	-1.259287	63.37	SLC47A1	solute carrier family 47 member 1
650	2.19e-08	4.08e-09	0.2141	-5.88082	-1.2591802	72.3	BMP2	bone morphogenetic protein 2
401474	2.32e-76	3.9e-78	0.0673	-18.712719	-1.2587896	1071.93	SAMD12	sterile alpha motif domain containing 12
83959	8.52e-26	5.7100000000000006e-27	0.117	-10.753447	-1.2577025	251.07	SLC4A11	solute carrier family 4 member 11
83851	2.3699999999999998e-23	1.7799999999999997e-24	0.1231	-10.210233	-1.2567951	249.52	SYT16	synaptotagmin 16
105377212	0.0104	0.00427	0.4388	-2.857375	-1.2538107	17.18	LOC105377212	uncharacterized LOC105377212
100628307	0.0413	0.0199	0.5382	-2.328686	-1.2533549	11.27	DIO2-AS1	DIO2 antisense RNA 1
11185	1.59e-08	2.93e-09	0.2111	-5.935687	-1.25311	83.19	INMT	indolethylamine N-methyltransferase
256714	5.64e-06	1.36e-06	0.2589	-4.831229	-1.2510044	52.77	MAP7D2	MAP7 domain containing 2
219539	0.000702	0.000228	0.3391	-3.68608	-1.2498842	30.84	YPEL4	yippee like 4
55959	7.28e-97	8.13e-99	0.0592	-21.098939	-1.2494047	2278.83	SULF2	sulfatase 2
407009	0.0435	0.0211	0.5411	-2.306992	-1.2482034	10.89	MIR224	microRNA 224
51222	4.7e-58	1.1800000000000001e-59	0.0766	-16.289176	-1.2478719	1096.24	ZNF219	zinc finger protein 219
105370114	0.0338	0.0159	0.5173	-2.41129	-1.2473204	13.08	LOC105370114	
1917	1.4200000000000001e-47	4.69e-49	0.0846	-14.721478	-1.2459045	613.62	EEF1A2	eukaryotic translation elongation factor 1 alpha 2
400604	0.0353	0.0167	0.5206	-2.393255	-1.245843	12.14	TOB1-AS1	TOB1 antisense RNA 1
124935	4.4e-19	3.94e-20	0.1353	-9.189567	-1.243621	191.19	SLC43A2	solute carrier family 43 member 2
92421	5.87e-07	1.27e-07	0.2354	-5.283842	-1.2435797	64.28	CHMP4C	charged multivesicular body protein 4C
63982	2.77e-29	1.63e-30	0.1082	-11.481718	-1.2419492	312.61	ANO3	anoctamin 3
133418	9.54e-14	1.17e-14	0.1609	-7.718962	-1.2416334	134.81	EMB	embigin
100506834	0.000385	0.00012	0.3225	-3.846446	-1.2404619	31.77	GAS1RR	GAS1 adjacent regulatory RNA
107985917	8.1e-18	7.77e-19	0.1399	-8.863263	-1.2398604	180.16	LOC107985917	
25830	0.000267	8.1e-05	0.3143	-3.941454	-1.2389433	33.33	SULT4A1	sulfotransferase family 4A member 1
282973	3.94e-05	1.06e-05	0.2809	-4.405487	-1.2372816	43.01	JAKMIP3	Janus kinase and microtubule interacting protein 3
3738	4.98e-20	4.27e-21	0.1312	-9.425669	-1.236525	215.81	KCNA3	potassium voltage-gated channel subfamily A member 3
375790	1.7e-229	3.56e-232	0.038	-32.533734	-1.2357959	8193.57	AGRN	agrin
8744	0.00327	0.0012	0.3814	-3.238591	-1.2350512	22.72	TNFSF9	TNF superfamily member 9
58494	3.01e-41	1.18e-42	0.0902	-13.68879	-1.2349857	629.27	JAM2	junctional adhesion molecule 2
112268022	0.00519	0.00198	0.3987	-3.093505	-1.2335206	21.11	LOC112268022	uncharacterized LOC112268022
8341	0.00538	0.00206	0.4002	-3.081639	-1.23325	20.24	H2BC15	H2B clustered histone 15
22996	0.0119	0.00497	0.4383	-2.809189	-1.2313905	17.02	TTC39A	tetratricopeptide repeat domain 39A
50632	0.0075	0.00296	0.4141	-2.971393	-1.2304694	20.65	CALY	calcyon neuron specific vesicular protein
107986569	0.0082	0.00327	0.4184	-2.940892	-1.2304057	18.81	LOC107986569	
283078	7.54e-201	1.9699999999999998e-203	0.0404	-30.433745	-1.2296073	4854.44	MKX	mohawk homeobox
102723775	0.00988	0.00402	0.4272	-2.876767	-1.2288342	18.67	LINC01315	long intergenic non-protein coding RNA 1315
79651	8.69e-53	2.4799999999999997e-54	0.0792	-15.521592	-1.2287195	604.86	RHBDF2	rhomboid 5 homolog 2
11145	8.38e-25	5.88e-26	0.1166	-10.53627	-1.2284307	310.53	PLAAT3	phospholipase A and acyltransferase 3
105371159	0.000176	5.18e-05	0.3033	-4.047323	-1.2276752	37.03	LOC105371159	uncharacterized LOC105371159
10417	7.86e-74	1.39e-75	0.0667	-18.396931	-1.2272126	1060.61	SPON2	spondin 2
101928140	1.85e-17	1.81e-18	0.1396	-8.768457	-1.2238952	170.51	PTPRK-AS1	PTPRK antisense RNA 1
135	0.000669	0.000217	0.3308	-3.698881	-1.2237462	30.81	ADORA2A	adenosine A2a receptor
388722	2.78e-07	5.81e-08	0.2251	-5.424606	-1.220989	68.0	C1orf53	chromosome 1 open reading frame 53
1950	5.95e-12	8.29e-13	0.1705	-7.156322	-1.2198392	114.74	EGF	epidermal growth factor
55137	8.08e-34	3.98e-35	0.0986	-12.366319	-1.2194663	428.17	FIGN	fidgetin, microtubule severing factor
54456	1e-17	9.66e-19	0.1379	-8.839015	-1.2192088	196.9	MOV10L1	Mov10 like RISC complex RNA helicase 1
5800	0.0106	0.00433	0.4274	-2.852863	-1.2191998	20.85	PTPRO	protein tyrosine phosphatase receptor type O
60680	0.0393	0.0188	0.5176	-2.348822	-1.2156777	12.03	CELF5	CUGBP Elav-like family member 5
51316	4.2e-11	6.18e-12	0.1767	-6.875483	-1.2150912	131.89	PLAC8	placenta associated 8
116071	9.55e-07	2.1e-07	0.2336	-5.190507	-1.2122946	62.57	BATF2	basic leucine zipper ATF-like transcription factor 2
105378929	0.000379	0.000118	0.3146	-3.850835	-1.211488	33.31	LOC105378929	uncharacterized LOC105378929
5918	3.11e-09	5.37e-10	0.1949	-6.207909	-1.2102309	127.1	RARRES1	retinoic acid receptor responder 1
101927604	0.0092	0.00372	0.4169	-2.901123	-1.2095644	19.73	LOC101927604	uncharacterized LOC101927604
144402	5.83e-10	9.32e-11	0.1866	-6.477562	-1.2090323	99.01	CPNE8	copine 8
10517	0.0329	0.0154	0.497	-2.42228	-1.2037791	13.2	FBXW10	F-box and WD repeat domain containing 10
56548	7.08e-30	4.06e-31	0.1038	-11.601174	-1.2036561	322.61	CHST7	carbohydrate sulfotransferase 7
64091	1.97e-07	4.05e-08	0.2193	-5.488762	-1.2035622	71.76	POPDC2	popeye domain containing 2
9588	3.7300000000000003e-222	8.05e-225	0.0376	-32.009483	-1.2032169	26050.29	PRDX6	peroxiredoxin 6
834	5.770000000000001e-35	2.7300000000000002e-36	0.0956	-12.579693	-1.2025261	409.73	CASP1	caspase 1
9732	1.05e-10	1.57e-11	0.1782	-6.740975	-1.2015297	105.75	DOCK4	dedicator of cytokinesis 4
10561	1.43e-25	9.630000000000001e-27	0.1121	-10.705139	-1.2005719	405.61	IFI44	interferon induced protein 44
644554	0.00665	0.0026	0.3985	-3.011837	-1.2002211	20.57	LOC644554	uncharacterized LOC644554
84649	0.000378	0.000117	0.3115	-3.851658	-1.1997329	32.79	DGAT2	diacylglycerol O-acyltransferase 2
6374	0.000649	0.00021	0.3235	-3.707135	-1.1994336	36.04	CXCL5	C-X-C motif chemokine ligand 5
107984862	0.00136	0.000465	0.3427	-3.499913	-1.1993128	28.69	LOC107984862	uncharacterized LOC107984862
4058	0.000137	3.97e-05	0.2917	-4.109301	-1.1984992	44.49	LTK	leukocyte receptor tyrosine kinase
27147	6.15e-07	1.33e-07	0.2271	-5.274891	-1.1977071	548.72	DENND2A	DENN domain containing 2A
101928483	0.0491	0.0241	0.5309	-2.255342	-1.1973709	11.6	NALT1	NOTCH1 associated lncRNA in T cell acute lymphoblastic leukemia 1
375791	0.0406	0.0195	0.5125	-2.336048	-1.1972969	12.46	CYSRT1	cysteine rich tail 1
105370000	0.0308	0.0143	0.4888	-2.449386	-1.1972641	13.59	TBX3-AS1	TBX3 antisense RNA 1
57554	0.00285	0.00103	0.3645	-3.281499	-1.1959907	26.46	LRRC7	leucine rich repeat containing 7
3134	3.2399999999999998e-46	1.12e-47	0.0824	-14.505306	-1.1959001	827.31	HLA-F	major histocompatibility complex, class I, F
2861	3.77e-13	4.84e-14	0.1586	-7.536179	-1.195514	135.89	GPR37	G protein-coupled receptor 37
9935	0.015	0.00639	0.4375	-2.727264	-1.1932187	18.96	MAFB	MAF bZIP transcription factor B
23732	0.00114	0.000381	0.335	-3.552988	-1.1902557	29.14	FRRS1L	ferric chelate reductase 1 like
166647	3.47e-90	4.39e-92	0.0585	-20.35276	-1.1897046	1469.09	ADGRA3	adhesion G protein-coupled receptor A3
3663	0.0227	0.0102	0.4628	-2.569718	-1.1891806	14.99	IRF5	interferon regulatory factor 5
51162	6.5499999999999995e-24	4.77e-25	0.115	-10.337442	-1.1891488	292.74	EGFL7	EGF like domain multiple 7
8564	2.14e-20	1.8100000000000002e-21	0.1249	-9.515658	-1.1883881	223.46	KMO	kynurenine 3-monooxygenase
5796	6.68e-199	1.78e-201	0.0392	-30.285494	-1.1870737	7046.51	PTPRK	protein tyrosine phosphatase receptor type K
80868	0.000191	5.68e-05	0.2946	-4.025874	-1.1858264	42.39	HCG4B	HLA complex group 4B
59277	7.44e-24	5.43e-25	0.1146	-10.324998	-1.1829589	13126.15	NTN4	netrin 4
132671	1.2399999999999999e-89	1.59e-91	0.0583	-20.289486	-1.182337	1436.32	SPATA18	spermatogenesis associated 18
6518	1.34e-05	3.38e-06	0.2541	-4.646027	-1.1805935	53.46	SLC2A5	solute carrier family 2 member 5
5097	0.000404	0.000126	0.3076	-3.834094	-1.1794658	33.83	PCDH1	protocadherin 1
5801	5.35e-05	1.46e-05	0.2721	-4.334123	-1.1793756	44.69	PTPRR	protein tyrosine phosphatase receptor type R
2352	1.37e-09	2.27e-10	0.1858	-6.341744	-1.1783157	95.26	FOLR3	folate receptor gamma
554313	2.28e-05	5.93e-06	0.2602	-4.528848	-1.1783143	46.88	H4C15	H4 clustered histone 15
26232	5.12e-08	9.9e-09	0.2055	-5.73241	-1.1780096	79.61	FBXO2	F-box protein 2
647121	0.00169	0.000587	0.3424	-3.43748	-1.176846	27.45	EMBP1	embigin pseudogene 1
8370	2.66e-05	7e-06	0.2618	-4.493548	-1.1765685	46.33	H4C14	H4 clustered histone 14
105376224	7.66e-05	2.13e-05	0.2767	-4.250345	-1.176086	44.89	LOC105376224	uncharacterized LOC105376224
58528	3.29e-05	8.74e-06	0.2636	-4.446219	-1.1718907	48.95	RRAGD	Ras related GTP binding D
440584	1.4e-05	3.55e-06	0.2523	-4.635887	-1.1694937	58.29	SLC2A1-DT	SLC2A1 divergent transcript
23596	6.23e-35	2.95e-36	0.093	-12.573549	-1.1691594	451.4	OPN3	opsin 3
100233156	4.05e-05	1.09e-05	0.2656	-4.399434	-1.1685426	45.31	LOC100233156	tektin 4 pseudogene
7022	7.380000000000001e-43	2.78e-44	0.0836	-13.958737	-1.1671168	583.0	TFAP2C	transcription factor AP-2 gamma
124540	1.9e-77	3.14e-79	0.0618	-18.846528	-1.1641807	1166.93	MSI2	musashi RNA binding protein 2
55512	0.000124	3.54e-05	0.2812	-4.135437	-1.1627598	42.24	SMPD3	sphingomyelin phosphodiesterase 3
285335	0.0133	0.00558	0.4194	-2.77141	-1.1622134	18.59	SLC9C1	solute carrier family 9 member C1
100289178	0.00181	0.000634	0.34	-3.416712	-1.1618064	30.31	GNG12-AS1	GNG12, DIRAS3 and WLS antisense RNA 1
399668	0.044	0.0213	0.5047	-2.302068	-1.1617455	12.89	SMIM10L2A	small integral membrane protein 10 like 2A
144110	6.24e-09	1.1e-09	0.1901	-6.093707	-1.1583778	107.51	TMEM86A	transmembrane protein 86A
3709	9.34e-62	2.17e-63	0.0687	-16.807072	-1.1542785	1021.5	ITPR2	inositol 1,4,5-trisphosphate receptor type 2
107986291	0.0417	0.0201	0.4955	-2.324797	-1.1520373	13.11	LOC107986291	
9348	0.0432	0.0209	0.4987	-2.309832	-1.1518854	13.4	NDST3	N-deacetylase and N-sulfotransferase 3
2743	3.1400000000000004e-43	1.17e-44	0.082	-14.020105	-1.1498812	644.21	GLRB	glycine receptor beta
3177	2.01e-09	3.41e-10	0.1831	-6.278771	-1.1497221	107.42	SLC29A2	solute carrier family 29 member 2
112268280	7.96e-06	1.96e-06	0.2416	-4.757831	-1.1493115	57.85	LOC112268280	
23057	3.9e-20	3.33e-21	0.1215	-9.451915	-1.1486886	231.55	NMNAT2	nicotinamide nucleotide adenylyltransferase 2
23037	0.00617	0.00239	0.378	-3.036867	-1.1480699	23.35	PDZD2	PDZ domain containing 2
79836	0.0403	0.0193	0.4896	-2.339101	-1.1452683	15.44	LONRF3	LON peptidase N-terminal domain and ring finger 3
100287387	9.95e-14	1.23e-14	0.1483	-7.713321	-1.1440068	880.47	LOC100287387	uncharacterized LOC100287387
101926926	3.38e-13	4.31e-14	0.1515	-7.55128	-1.1436734	184.82	RDH10-AS1	RDH10 antisense RNA 1
5273	0.0157	0.00675	0.4222	-2.709054	-1.1436338	17.64	SERPINB10	serpin family B member 10
145438	5.32e-12	7.4e-13	0.1594	-7.171852	-1.1431923	134.51	FRMD6-AS1	FRMD6 antisense RNA 1
105377342	0.0014	0.000476	0.3269	-3.493635	-1.1419327	33.09	TSPAN5-DT	TSPAN5 divergent transcript
105376577	4.58e-05	1.24e-05	0.2612	-4.37046	-1.1415395	50.85	LOC105376577	uncharacterized LOC105376577
57172	0.00128	0.000434	0.324	-3.518416	-1.139832	33.12	CAMK1G	calcium/calmodulin dependent protein kinase IG
5066	1.6100000000000001e-173	5.6599999999999994e-176	0.0403	-28.282573	-1.1391345	30701.25	PAM	peptidylglycine alpha-amidating monooxygenase
3786	1.89e-07	3.88e-08	0.2071	-5.49628	-1.1382251	78.87	KCNQ3	potassium voltage-gated channel subfamily Q member 3
10418	2.84e-39	1.18e-40	0.0852	-13.350201	-1.1376985	522.1	SPON1	spondin 1
